STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,SUBMITTED_BY,BRIDGE_CONDITION,LOWEST_RATING,DECK_AREA
48,000021594-62610,1,6,0,0.0,0,2,203,0,'UNNAMED DRAINAGE',,'AVENUE P','1.5 MI E of HQ',30.48,3.219,0.0,,,32.680499999999995,-94.14583333333334,6.0,3.0,63.0,63.0,9.0,2018.0,2.0,0.0,0.0,2021.0,A,7.3,0.0,0.0,0.0,1,1,1,1,5.0,0,0.0,0.0,A,1.0,5.0,5.0,2.0,0.0,0.0,1.0,0.0,7.3,14.9,16.2,0.0,0.0,7.4,7.9,32.69,N,0.0,N,0.0,0.0,8,8,8,7,N,3,57.2,3,39.0,8.0,6,N,5.0,8,8.0,,,,1121.0,24.0,N  ,N  ,N  ,,,,,,,,,,               ,0.0,N,2.0,,0.0,0.0,0.0,1,1,0,0,0.0,0.0,,Y,8,15.0,2041.0,,Y,63.0,G,8.0,127.98
48,010600AA2130001,1,4,1,2130.0,0,1,119,0,'BRANCH OF JOHNS CREEK',,'CR 2130','0.4 MI S OF FM 64',99.99,3.541,0.0,,,33.371655555555556,-95.77439722222222,2.0,3.0,2.0,2.0,9.0,2022.0,2.0,0.0,40.0,2010.0,A,4.6,0.0,15.0,0.0,1,1,1,1,5.0,0,0.0,0.0,A,1.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,5.6,12.2,12.2,0.0,0.0,7.4,8.0,99.99,N,0.0,N,99.9,0.0,9,9,9,9,N,C,54.4,C,32.7,9.0,6,N,5.0,5,8.0,,,0.0,522.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,N,2.0,,0.0,0.0,0.0,1,0,0,0,,0.0,1.0,Y,8,1.0,1900.0,,N,48.0,G,9.0,97.6
48,010920004702684,1,2,1,75.0,1,1,181,39200,'CENTER ST',,'US 75 NB','0.4 MI S OF SH 56 EB',99.99,40.417,1.0,75.0,0.0,33.62855,-96.61351388888889,0.0,3.0,1.0,1.0,12.0,2022.0,2.0,2.0,55900.0,2020.0,A,7.3,0.0,0.0,1.0,1,1,1,1,5.0,N,0.0,0.0,A,1.0,1.0,5.0,2.0,0.0,0.0,3.0,0.0,13.1,25.0,61.6,0.0,0.0,7.3,22.8,99.99,H,5.79,H,12.0,12.0,9,9,8,N,N,C,54.4,A,32.7,8.0,2,9,5.0,N,8.0,,,0.0,622.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,2.0,L,1.0,,1.0,0.0,0.0,1,0,0,1,16.0,1.0,,Y,N,86550.0,2050.0,,N,48.0,G,8.0,1404.48
48,010920004702685,1,2,1,75.0,3,1,181,39200,'CENTER ST',,'US 75 SB','0.4 MI S OF SH 56 EB',99.99,40.417,1.0,75.0,0.0,33.62852222222222,-96.61368055555555,0.0,3.0,1.0,1.0,12.0,2022.0,2.0,2.0,55900.0,2020.0,A,7.3,0.0,0.0,1.0,1,1,1,1,5.0,N,0.0,0.0,A,1.0,1.0,5.0,2.0,0.0,0.0,3.0,0.0,13.1,25.0,61.6,0.0,0.0,7.3,22.2,99.99,H,5.79,H,12.0,12.0,9,9,8,N,N,C,54.4,C,32.7,8.0,2,9,5.0,N,8.0,,,0.0,622.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,2.0,R,1.0,,1.0,0.0,0.0,1,0,0,1,16.0,1.0,,Y,N,1.0,1900.0,,N,48.0,G,8.0,1367.52
48,010920004702686,1,2,1,75.0,1,1,181,39200,'LAMAR; HOUSTON; WASH. ST',,'US 75 NB','2.3 MI S OF US 82',99.99,39.3,1.0,75.0,0.0,33.63791111111111,-96.61642777777777,0.0,3.0,1.0,1.0,12.0,2022.0,2.0,2.0,54500.0,2020.0,A,7.3,1.0,0.0,0.0,1,1,1,1,5.0,N,0.0,0.0,A,1.0,1.0,5.0,2.0,5.0,2.0,20.0,3.0,8.3,36.6,759.9,0.0,0.0,26.8,27.4,99.99,H,5.03,H,4.2,4.2,9,9,9,9,N,C,54.4,C,32.7,9.0,9,9,5.0,N,8.0,,,0.0,722.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,2.0,R,1.0,,1.0,0.0,0.0,1,0,0,1,16.0,1.0,,Y,N,1.0,1900.0,,N,48.0,G,9.0,20821.26
48,010920004702687,1,2,1,75.0,3,1,181,39200,'LAMAR; HOUSTON; WASH. ST',,'US 75 SB','2.3 MI S OF US 82',99.99,39.083,1.0,75.0,,33.63795277777778,-96.61659999999999,0.0,3.0,1.0,1.0,12.0,2022.0,2.0,2.0,54500.0,2020.0,A,7.3,1.0,0.0,0.0,1,1,1,1,5.0,N,0.0,0.0,A,1.0,1.0,5.0,2.0,5.0,2.0,20.0,3.0,7.9,36.7,759.9,0.0,0.0,27.7,28.3,99.99,H,5.43,H,4.1,4.2,9,9,9,N,N,C,54.4,C,32.7,9.0,9,9,5.0,N,8.0,,,0.0,722.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,2.0,L,1.0,,1.0,0.0,0.0,1,0,0,1,16.0,1.0,,Y,N,1.0,1900.0,,N,48.0,G,9.0,21505.17
48,010920004702692,1,2,7,75.0,1,1,181,39200,'WASHINGTON ST',,'US 75 NB ENT RAMP','2.3 MI S OF US 82',99.99,39.178,0.0,,,33.638597222222224,-96.61616388888888,0.0,3.0,1.0,1.0,12.0,2022.0,2.0,2.0,7050.0,2020.0,A,7.3,0.0,0.0,0.0,1,1,1,1,5.0,N,0.0,0.0,A,1.0,1.0,5.0,2.0,0.0,0.0,5.0,0.0,30.5,32.6,163.0,0.0,0.0,7.9,8.5,99.99,N,99.99,N,99.9,99.9,9,9,9,9,N,C,54.4,C,32.7,9.0,2,N,5.0,N,8.0,,,0.0,722.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,2.0,N,1.0,,1.0,0.0,0.0,1,0,0,1,,1.0,,Y,N,1.0,1900.0,,N,48.0,G,9.0,1385.5
48,010920004702693,1,2,7,75.0,3,1,181,39200,'WASHINGTON ST',,'US 75 SB EXIT RAMP','2.2 MI S OF US 82',99.99,39.094,0.0,,,33.64003888888889,-96.616125,0.0,3.0,1.0,1.0,12.0,2022.0,2.0,2.0,8450.0,2020.0,A,7.3,0.0,0.0,0.0,1,1,1,1,5.0,N,0.0,0.0,A,1.0,1.0,5.0,2.0,0.0,0.0,6.0,0.0,30.5,31.9,179.4,0.0,0.0,7.9,8.5,99.99,N,0.0,N,99.9,99.9,9,9,7,7,N,C,54.4,C,32.7,7.0,2,N,5.0,N,8.0,,,0.0,722.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,N,1.0,,1.0,0.0,0.0,1,0,0,1,,1.0,,Y,N,1.0,1900.0,,N,48.0,G,7.0,1524.9
48,010920AA0339004,1,4,1,0.0,0,1,181,0,'BRANCH OF PILOT GROVE CK',,'YELLOW BRIDGE ROAD','0.85 MI W OF DURHAM RD',99.99,1.336,0.0,,,33.40673888888889,-96.44003055555557,5.0,3.0,2.0,2.0,9.0,2021.0,2.0,0.0,88.0,2020.0,A,5.5,0.0,0.0,0.0,0,N,1,1,5.0,0,0.0,0.0,A,1.0,5.0,5.0,2.0,0.0,0.0,1.0,0.0,7.3,22.9,22.9,0.0,0.0,7.3,7.9,99.99,N,0.0,N,99.9,0.0,8,8,7,8,N,C,54.4,C,32.7,7.0,6,N,5.0,9,8.0,,,0.0,522.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,2.0,               ,0.0,N,2.0,,0.0,0.0,0.0,1,0,0,1,0.0,0.0,,Y,8,110.0,2040.0,,N,48.0,G,7.0,180.91
48,011130AA4712001,1,4,1,4712.0,0,1,223,0,'Trib of Crooks Creek',,'CR 4712','1.8 Mi E of FM 2653',99.99,1.287,0.0,,,33.158519444444444,-95.72088611111111,8.0,3.0,2.0,2.0,9.0,2022.0,2.0,0.0,41.0,2020.0,A,3.7,0.0,15.0,0.0,1,1,1,1,5.0,0,0.0,0.0,A,1.0,5.0,5.0,2.0,0.0,0.0,1.0,0.0,7.3,12.2,12.2,0.0,0.0,7.3,7.9,99.99,N,0.0,N,99.9,99.9,8,9,9,7,N,C,54.4,C,32.7,9.0,6,N,5.0,7,6.0,,,0.0,622.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,N,2.0,,0.0,0.0,0.0,1,1,0,0,32.0,0.0,,Y,6,41.0,2040.0,30.0,N,48.0,G,8.0,96.38
48,011170129007025,1,3,1,276.0,0,1,231,0,'Jones Ck Trib #2',,'SH 276','2.2 M W JCT SH 34/SH276',99.99,20.12,1.0,276.0,0.0,32.90622222222222,-96.17264722222222,6.0,3.0,1.0,1.0,2.0,2022.0,4.0,0.0,12900.0,2018.0,A,26.2,0.0,44.0,0.0,1,0,0,0,5.0,0,0.0,0.0,G,1.0,5.0,5.0,2.0,0.0,0.0,1.0,0.0,30.5,30.5,30.5,0.0,0.0,25.6,26.2,99.99,N,0.0,N,99.9,99.9,8,9,9,9,N,C,54.4,C,32.7,9.0,9,N,5.0,9,8.0,,,0.0,722.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,N,2.0,,0.0,0.0,0.0,2,0,0,1,,0.0,,Y,8,1.0,1900.0,,N,48.0,G,8.0,799.1
48,011170AA1032001,1,4,1,1032.0,0,1,231,0,'HICKORY CREEK TRIBUTARY',,'CR 1032','0.3 MI N OF US 69',99.99,0.483,0.0,,,33.18765833333333,-96.13577222222223,0.0,3.0,2.0,2.0,9.0,2022.0,2.0,0.0,210.0,2018.0,A,5.2,0.0,0.0,0.0,1,1,1,1,5.0,0,0.0,0.0,A,1.0,5.0,5.0,2.0,5.0,2.0,1.0,1.0,6.6,15.2,15.2,0.0,0.0,7.3,7.9,99.99,N,0.0,N,99.9,0.0,9,9,8,7,N,C,54.4,C,32.7,8.0,5,N,5.0,7,8.0,,,0.0,822.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,N,2.0,,0.0,0.0,0.0,1,0,0,0,,0.0,,Y,8,1.0,1900.0,,N,48.0,G,8.0,120.08
48,011170AA3131001,1,4,1,3131.0,0,1,231,0,'Cowleech Creek',,'CR 3131','0.50 Mi N of US 69',99.99,0.805,0.0,,,33.03053888888889,-95.97905555555556,10.0,3.0,2.0,2.0,9.0,2021.0,2.0,0.0,160.0,2010.0,0,6.1,0.0,0.0,0.0,0,0,0,0,5.0,N,0.0,0.0,A,1.0,5.0,3.0,2.0,0.0,0.0,1.0,0.0,6.9,7.0,7.3,0.0,0.0,6.9,6.9,99.99,N,0.0,N,99.9,0.0,9,8,8,8,N,3,63.5,3,38.1,8.0,4,N,5.0,7,8.0,,,0.0,1221.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,N,2.0,,0.0,0.0,0.0,1,0,0,0,0.0,0.0,,Y,5,1.0,1900.0,,N,48.0,G,8.0,50.37
48,011170AA4400001,1,4,1,4400.0,0,1,231,0,'Scatter Branch',,'CR 4400','2.425 mi south of SL 178',99.99,4.239,0.0,,,33.21545277777778,-95.94241944444445,3.0,3.0,2.0,2.0,9.0,2022.0,2.0,0.0,135.0,2018.0,0,4.9,0.0,0.0,0.0,0,0,0,0,5.0,N,0.0,0.0,P,1.0,5.0,3.0,2.0,0.0,0.0,1.0,1.0,7.3,12.0,12.0,0.0,0.0,7.3,7.3,99.99,N,0.0,N,99.9,0.0,7,8,8,7,N,1,70.7,1,42.6,8.0,5,N,5.0,7,8.0,,,0.0,522.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,N,2.0,,0.0,0.0,0.0,1,0,0,0,3.0,0.0,,Y,5,189.0,2040.0,,N,48.0,G,7.0,87.6
48,011170AA4617001,1,4,1,4617.0,0,1,231,0,'Draw',,'CR 4617','.9 Mi S of SH 11',99.99,2.515,0.0,,,33.34082222222222,-96.02643055555555,2.0,3.0,2.0,2.0,9.0,2022.0,2.0,0.0,40.0,2020.0,0,5.2,0.0,0.0,0.0,0,0,0,0,5.0,0,0.0,0.0,A,1.0,5.0,3.0,2.0,0.0,0.0,1.0,0.0,7.3,9.1,9.1,0.0,0.0,7.3,7.3,99.99,N,0.0,N,99.9,0.0,9,9,9,7,N,1,54.4,1,32.7,9.0,6,N,5.0,7,8.0,,,0.0,722.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,N,2.0,,0.0,0.0,0.0,1,0,0,0,3.0,0.0,,Y,5,1.0,1900.0,,N,48.0,G,9.0,66.43
48,011390AA0385002,1,4,1,0.0,0,1,277,0,'Little Sandy Creek',,'CR 385 (16300)','1.1 Mi N of FM 196',99.99,1.77,0.0,,,33.44235833333333,-95.35765833333333,6.0,3.0,2.0,1.0,9.0,1994.0,1.0,0.0,100.0,2018.0,0,3.7,0.0,0.0,0.0,0,0,0,0,5.0,0,0.0,0.0,K,1.0,5.0,4.0,3.0,0.0,0.0,2.0,0.0,4.4,9.1,18.3,0.0,0.0,4.4,4.7,99.99,N,0.0,N,99.9,0.0,7,6,4,6,N,2,0.0,2,0.0,0.0,6,N,0.0,7,8.0,38.0,1.0,18.3,1221.0,24.0,Y24,N  ,N  ,1216.0,,,2.0,1.0,3.0,,,,               ,0.0,N,3.0,,0.0,0.0,0.0,1,0,0,0,0.0,0.0,,Y,5,80.0,2030.0,,N,48.0,P,4.0,86.01
48,011390AA4405001,1,4,1,44050.0,0,1,277,0,'DRAW',,'CR 44050','0.4 MI E OF US 271',99.99,0.618,0.0,,,33.80090277777777,-95.52111388888889,3.0,3.0,2.0,2.0,9.0,1990.0,1.0,0.0,294.0,2018.0,0,4.9,0.0,0.0,0.0,0,0,0,0,5.0,N,0.0,0.0,A,1.0,5.0,3.0,2.0,0.0,0.0,2.0,0.0,30.5,5.5,11.0,0.0,0.0,5.9,6.2,99.99,N,99.99,N,99.9,99.9,6,6,6,7,N,1,54.4,1,32.7,6.0,3,N,5.0,7,8.0,,,0.0,522.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,N,3.0,,0.0,0.0,0.0,1,0,0,0,3.0,0.0,,Y,5,1.0,1900.0,,N,48.0,F,6.0,68.2
48,021270008005291,1,2,8,377.0,0,2,251,17648,'US 377',,'US 377 Ft. Rd.','0.2 Mi. N. of SH 171',99.99,2.081,0.0,,,32.537708333333335,-97.6148361111111,0.0,3.0,1.0,1.0,17.0,2019.0,2.0,4.0,4600.0,2018.0,A,20.7,3.0,0.0,0.0,1,1,1,1,5.0,N,0.0,0.0,G,1.0,1.0,5.0,2.0,0.0,0.0,2.0,0.0,6.7,33.5,67.1,0.0,0.0,20.7,21.3,99.99,H,5.64,H,1.5,5.6,8,8,8,N,N,C,54.4,C,32.7,8.0,9,3,5.0,N,8.0,,,0.0,1022.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,N,2.0,,1.0,0.0,0.0,2,1,0,1,7.0,1.0,,Y,N,6200.0,2038.0,,N,48.0,G,8.0,1429.23
48,021270185301021,1,3,1,1434.0,0,2,251,0,'Trib. To Haley Branch',,'FM 1434','0.2 MI NE OF CR 1224',99.99,9.102,0.0,,,32.26808611111111,-97.47583888888889,2.0,3.0,1.0,1.0,7.0,2022.0,2.0,0.0,891.0,2020.0,A,8.5,0.0,0.0,0.0,0,0,0,0,5.0,0,0.0,0.0,A,1.0,5.0,1.0,19.0,0.0,0.0,3.0,0.0,7.9,1.8,6.7,0.0,0.0,0.0,0.0,99.99,N,0.0,N,99.9,0.0,N,N,N,7,7,C,54.4,C,32.7,7.0,N,N,5.0,9,8.0,,,0.0,1022.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,N,2.0,,0.0,0.0,0.0,N,N,N,N,14.0,0.0,,Y,8,830.0,2033.0,0.0,N,48.0,G,7.0,56.95
48,021270185302020,1,3,1,1434.0,0,2,251,0,'Trib. To Pat Cleburne',,'FM 1434','1.61 MI S OF US 67',99.99,2.591,0.0,,,32.29718333333333,-97.45223333333334,0.0,3.0,1.0,1.0,7.0,2022.0,2.0,0.0,1759.0,2020.0,A,10.1,0.0,0.0,0.0,0,N,N,N,5.0,0,0.0,0.0,A,1.0,5.0,1.0,19.0,0.0,0.0,5.0,0.0,10.1,3.7,20.1,0.0,0.0,10.1,14.6,99.99,N,0.0,N,99.9,0.0,N,N,N,6,6,C,54.4,C,32.7,6.0,5,N,5.0,6,8.0,,,0.0,1022.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,N,2.0,,0.0,0.0,0.0,1,6,0,0,12.0,0.0,,Y,8,1470.0,2033.0,0.0,N,48.0,F,6.0,293.46
48,021270AA0012001,1,4,1,0.0,0,2,251,0,'Drainage Ditch',,'Winding Way PCT 1','0.3 Mi NW of CR 1005',99.99,0.483,0.0,,,32.49004722222222,-97.50734166666666,0.0,3.0,2.0,2.0,9.0,2019.0,2.0,0.0,75.0,2021.0,0,6.7,0.0,12.0,1.0,0,0,0,0,5.0,0,0.0,0.0,A,1.0,5.0,1.0,19.0,0.0,0.0,3.0,0.0,17.6,2.7,9.1,0.0,0.0,6.7,18.2,99.99,N,0.0,N,99.9,0.0,N,N,N,7,7,0,32.7,0,24.5,6.0,5,N,5.0,7,8.0,,,0.0,1122.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,N,2.0,,0.0,0.0,0.0,1,6,0,0,0.0,0.0,,Y,8,100.0,2041.0,,N,48.0,G,7.0,165.62
48,021270AA0012002,1,4,1,0.0,0,2,251,0,'Drainage Ditch',,'Winding Way PCT 1','0.6 Mi NW of CR 1005',99.99,0.966,0.0,,,32.49308055555556,-97.50998611111112,0.0,3.0,2.0,2.0,9.0,2019.0,2.0,0.0,75.0,2021.0,0,6.7,0.0,15.0,0.0,0,0,0,0,5.0,0,0.0,0.0,A,1.0,5.0,1.0,19.0,0.0,0.0,3.0,0.0,17.7,2.7,9.1,0.0,0.0,6.7,18.3,99.99,N,0.0,N,99.9,0.0,N,N,N,7,7,0,32.7,0,24.5,6.0,5,N,5.0,7,8.0,,,0.0,1122.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,N,2.0,,0.0,0.0,0.0,1,6,0,0,0.0,0.0,,Y,8,100.0,2041.0,,N,48.0,G,7.0,166.53
48,021270AA0118001,1,4,1,0.0,0,2,251,0,'Trib Quill Miller Crk',,'N Plantation PCT 3','0.1 Mi S of CR 527',99.99,0.161,0.0,,,32.50166111111111,-97.27401111111111,2.0,3.0,2.0,2.0,19.0,2005.0,2.0,0.0,100.0,2021.0,5,6.4,0.0,0.0,0.0,0,N,0,0,5.0,0,0.0,0.0,A,1.0,5.0,1.0,19.0,0.0,0.0,2.0,0.0,9.8,5.5,11.9,0.0,0.0,9.8,11.0,99.99,N,0.0,N,99.9,0.0,N,N,N,7,7,A,54.4,A,32.7,7.0,8,N,5.0,9,8.0,,,0.0,1122.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,N,2.0,,0.0,0.0,0.0,1,6,0,0,0.0,0.0,,Y,8,150.0,2041.0,,N,48.0,G,7.0,130.9
48,021270AA0319002,1,4,1,319.0,0,2,251,0,'Chambers Creek',,'CR 319 PCT 4','0.45 Mi W of IH 35W W FR',99.99,0.724,0.0,,,32.411294444444444,-97.23461388888889,2.0,3.0,2.0,2.0,9.0,2017.0,2.0,0.0,300.0,2019.0,A,6.4,0.0,35.0,1.0,0,0,0,0,5.0,0,0.0,0.0,A,1.0,5.0,1.0,19.0,0.0,0.0,2.0,0.0,7.1,2.4,6.7,0.0,0.0,7.1,7.7,99.99,N,0.0,N,99.9,0.0,N,N,N,7,7,C,54.4,C,32.7,7.0,4,N,5.0,7,8.0,,,0.0,1122.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,N,2.0,,0.0,0.0,0.0,1,0,0,0,3.0,0.0,,Y,8,450.0,2040.0,,N,48.0,G,7.0,51.59
48,021270AA0616001,1,4,1,616.0,0,2,251,0,'Draw',,'CR 616 PCT 3','0.3 Mi S of FM 917',99.99,0.483,0.0,,,32.50960277777778,-97.16214722222223,5.0,3.0,2.0,2.0,17.0,2011.0,2.0,0.0,2800.0,2014.0,0,6.7,0.0,0.0,0.0,0,0,0,0,5.0,0,0.0,0.0,A,1.0,5.0,3.0,2.0,0.0,0.0,1.0,0.0,7.3,7.0,7.3,0.0,0.0,7.3,7.3,99.99,N,0.0,N,99.9,0.0,7,7,6,7,N,2,43.5,2,32.7,6.0,2,N,5.0,7,8.0,,,0.0,1122.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,N,2.0,,0.0,0.0,0.0,1,0,0,0,3.0,0.0,,Y,5,4000.0,2040.0,,N,48.0,F,6.0,53.29
48,021270AA1121001,1,4,1,1121.0,0,2,251,0,'TRIB ROBINSON BRANCH',,'Woodard Ave PCT 1','0.6 MI SW of FM 2331',99.99,0.966,0.0,,,32.31924166666667,-97.51318888888889,3.0,3.0,2.0,2.0,9.0,2000.0,2.0,0.0,30.0,2021.0,0,4.9,0.0,0.0,0.0,0,0,0,0,5.0,0,0.0,0.0,A,1.0,5.0,3.0,2.0,0.0,0.0,1.0,0.0,7.3,8.8,8.8,0.0,0.0,7.3,7.5,99.99,N,0.0,N,99.9,0.0,7,6,6,6,N,2,45.4,2,32.7,6.0,6,N,5.0,7,8.0,,,0.0,1122.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,N,2.0,,0.0,0.0,0.0,1,0,0,0,3.0,0.0,,Y,8,45.0,2041.0,,N,48.0,F,6.0,66.0
48,021270B00490001,1,5,1,0.0,0,2,251,15364,'McAnear Creek',,'Featherston St','0.2 Mi N of Westhill Dr',99.99,0.322,0.0,,,32.338661111111115,-97.40253055555556,2.0,3.0,4.0,4.0,19.0,1980.0,2.0,0.0,1300.0,2014.0,0,9.8,0.0,6.0,0.0,0,N,0,0,4.0,0,0.0,0.0,A,1.0,5.0,1.0,19.0,0.0,0.0,6.0,0.0,11.6,2.7,18.0,0.0,1.3,11.6,14.0,99.99,N,0.0,N,99.9,0.0,N,N,N,6,7,0,32.7,0,24.5,6.0,6,N,5.0,7,8.0,,,0.0,1122.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,N,2.0,,0.0,0.0,0.0,1,0,0,0,3.0,0.0,,Y,8,1800.0,2040.0,,N,48.0,G,7.0,252.0
48,021270B01642001,1,5,1,1215.0,0,2,251,15364,'Trib of W Buffalo Cr',,'Woodruff Rd','0.1 Mi S of SH 171',99.99,0.161,0.0,,,32.37625555555556,-97.40425277777778,2.0,3.0,4.0,4.0,19.0,2019.0,2.0,0.0,500.0,2021.0,0,6.7,0.0,18.0,0.0,0,0,0,0,5.0,0,0.0,0.0,A,1.0,5.0,1.0,19.0,0.0,0.0,5.0,0.0,23.8,2.7,15.5,0.0,0.0,7.3,24.4,99.99,N,0.0,N,99.9,0.0,N,N,N,6,7,0,32.7,0,24.5,6.0,4,N,5.0,7,8.0,,,0.0,1122.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,N,2.0,,0.0,0.0,0.0,1,6,0,0,3.0,0.0,,Y,8,1000.0,2041.0,,N,48.0,G,7.0,378.2
48,021270DD0425002,1,5,1,0.0,0,2,251,11428,'Trib Shannon Creek',,'SW Alsbury Blvd','0.70 MI NE of SW Hulen St',99.99,1.127,0.0,,,32.53511111111111,-97.36508333333333,5.0,3.0,4.0,4.0,17.0,2011.0,4.0,0.0,5417.0,2019.0,0,14.6,2.0,0.0,0.0,0,0,0,0,5.0,0,0.0,0.0,A,1.0,5.0,1.0,19.0,0.0,0.0,8.0,0.0,7.3,1.8,16.2,3.2,2.0,14.5,25.0,99.99,N,0.0,N,99.9,0.0,N,N,N,7,7,0,32.7,0,24.5,6.0,2,N,5.0,6,8.0,,,0.0,1122.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,N,2.0,,0.0,0.0,2017.0,1,1,0,0,5.0,0.0,,Y,8,8126.0,2040.0,,N,48.0,G,7.0,405.0
